Ganhou,TimePlayed,EyesCount,LaCount,Label
1,98.1,3,2,1
1,124.5,5,1,1
1,221.7,6,4,0
0,38.4,10,3,0
1,245.0,8,3,0
1,223.9,9,5,1
1,140.2,5,1,1
0,75.8,7,5,0
0,149.9,2,3,1
0,178.8,9,5,0
1,211.5,10,5,0
1,241.8,4,1,1
1,64.1,5,3,0
1,0.7,6,2,1
1,31.9,9,5,1
0,200.5,4,1,1
1,219.9,3,2,1
0,114.4,9,3,0
1,236.4,9,3,0
0,247.3,4,3,1
0,234.5,8,5,0
1,163.4,7,3,1
1,77.2,10,2,1
1,222.1,10,1,1
0,157.4,7,5,0
0,206.1,10,5,0
1,9.2,7,5,0
0,104.8,9,4,0
1,114.3,9,4,1
0,88.1,9,5,0
1,122.2,4,2,1
1,211.1,6,3,1
0,134.4,8,5,0
0,133.6,6,4,0
0,56.5,6,2,1
1,181.2,1,0,1
1,30.7,9,5,0
0,241.3,10,3,0
1,179.1,1,0,1
0,215.9,1,1,1
0,113.8,10,5,0
1,88.2,9,4,0
0,234.8,6,4,0
1,41.0,7,5,0
1,52.0,10,2,1
1,242.3,6,1,1
0,11.9,6,4,0
1,201.9,7,3,0
0,158.8,6,2,1
0,60.6,9,5,0
0,244.2,3,3,1
0,114.0,7,3,0
0,152.9,10,5,0
0,196.5,5,4,0
0,147.2,8,2,1
1,9.9,9,4,0
1,7.1,10,5,1
0,66.8,8,5,0
0,90.6,10,4,0
1,114.0,10,3,1
0,43.1,4,5,1
0,7.4,8,0,1
0,79.0,5,5,0
1,174.6,7,5,0
0,37.7,10,5,0
1,37.7,4,4,1
0,155.6,9,3,0
0,141.5,5,5,1
0,217.3,10,4,0
0,187.6,7,5,0
1,67.0,8,5,0
1,90.7,4,0,1
1,111.5,3,3,1
0,163.7,6,5,0
0,231.4,6,4,0
0,125.6,9,3,0
1,241.6,2,3,1
1,241.6,4,2,1
1,27.7,1,0,1
1,110.3,4,5,1
0,69.5,5,3,1
1,110.6,6,3,0
0,137.4,10,5,0
0,62.8,9,5,0
0,201.3,7,5,0
1,206.7,8,1,1
1,36.5,5,5,1
1,19.2,9,4,0
1,38.3,10,5,0
0,203.4,1,0,1
1,102.6,6,4,1
0,63.5,10,4,0
1,217.7,4,4,1
1,148.9,9,5,0
1,221.1,9,3,1
0,79.3,7,3,1
1,81.6,7,4,0
1,165.5,7,5,0
1,130.6,8,5,0
0,70.1,7,5,1
0,211.3,7,5,0
0,184.7,10,5,0
0,88.5,8,3,0
0,76.4,10,5,0
0,91.7,7,3,1
0,112.3,8,5,0
1,148.1,9,4,0
1,71.1,7,4,0
1,219.2,0,0,1
0,32.8,6,5,0
1,207.9,10,5,0
0,8.1,8,4,0
0,203.5,8,0,1
0,224.0,9,3,0
1,245.5,6,4,1
0,200.3,6,3,0
1,214.3,10,4,1
1,149.1,10,3,1
0,42.4,8,4,0
1,200.9,9,4,1
0,132.0,9,2,1
0,231.0,5,3,0
0,248.1,9,5,1
1,166.8,4,4,1
0,200.8,10,5,0
0,20.8,9,3,0
1,105.6,8,3,1
1,113.7,5,3,0
0,244.0,2,0,1
0,219.1,5,3,0
0,162.0,8,4,1
0,217.4,10,5,0
1,34.9,9,5,0
1,223.2,4,2,1
1,87.7,7,3,0
1,186.3,8,1,1
1,15.6,9,4,1
1,146.8,6,5,1
0,26.8,10,5,0
1,136.9,9,0,1
1,221.5,5,3,1
0,204.5,2,4,1
1,40.4,7,5,1
0,13.3,9,5,0
1,39.3,0,5,1
0,100.0,7,5,0
1,170.1,4,0,1
1,67.8,0,5,1
1,83.0,5,2,1
0,19.1,3,2,1
0,187.7,1,5,1
0,206.2,10,5,0
0,157.3,10,4,0
0,40.4,1,4,1
0,20.4,8,4,0
1,241.6,2,0,1
0,144.9,10,3,0
1,3.6,10,4,1
1,130.3,9,5,0
1,114.5,8,4,1
0,64.7,5,5,0
0,93.5,0,1,1
0,12.2,6,4,0
1,52.0,7,2,1
0,114.2,8,3,0
1,1.2,4,4,1
1,227.8,5,2,1
0,217.2,8,5,0
1,201.0,0,0,1
0,157.1,5,5,0
0,64.0,9,4,0
1,247.3,10,4,0
0,163.3,7,0,1
1,217.6,3,5,1
1,84.4,4,5,1
1,209.8,6,5,1
1,4.5,6,1,1
0,47.2,10,5,0
0,96.2,7,5,0
1,140.6,3,0,1
0,165.2,7,4,0
0,23.3,8,5,0
0,94.2,8,4,0
1,166.2,0,4,1
0,9.9,9,3,0
0,197.9,1,0,1
0,164.5,2,0,1
1,51.3,8,4,0
0,75.0,10,4,0
1,55.7,8,4,0
1,76.7,5,5,1
1,242.6,10,5,0
1,173.0,6,5,0
0,198.3,10,5,0
1,39.0,1,2,1
0,121.7,0,1,1
1,13.2,0,2,1
0,185.9,9,3,0
0,249.7,9,4,0
0,99.4,10,5,0
0,36.0,6,5,0
0,241.1,4,5,1
0,150.2,8,5,0
1,207.1,6,4,1
1,239.6,10,5,0
0,158.5,7,5,0
1,67.7,3,3,1
0,60.9,3,4,1
0,180.9,8,5,0
0,27.6,8,3,0
1,233.5,10,5,1
0,143.5,8,5,0
1,210.5,8,2,1
0,184.9,8,5,0
1,78.2,3,0,1
0,74.0,9,5,0
1,67.9,2,5,1
0,36.3,3,5,1
1,241.8,8,2,1
1,25.7,3,0,1
0,9.8,10,4,0
1,230.6,6,4,1
0,14.1,5,4,0
0,94.5,7,5,0
1,128.7,7,5,1
1,22.0,6,1,1
1,150.6,5,4,1
1,83.9,7,1,1
0,68.3,7,5,0
1,120.4,8,5,0
1,238.5,1,5,1
0,196.1,7,5,1
0,161.4,9,4,0
1,215.9,9,2,1
1,123.9,5,1,1
1,83.7,9,5,1
1,21.4,3,5,1
1,86.8,7,3,0
1,152.5,10,3,0
0,15.3,8,0,1
0,218.4,10,4,0
1,240.6,9,5,0
1,59.9,4,3,1
0,92.9,7,3,0
0,248.9,10,3,0
0,6.1,8,2,1
0,239.1,9,2,1
0,128.2,0,0,1
1,14.9,5,5,1
0,74.1,9,5,1
1,89.0,1,5,1
1,207.6,10,0,1
0,45.9,9,5,0
1,144.0,9,3,0
0,204.7,0,5,1
1,140.6,2,4,1
0,194.9,6,4,0
1,229.4,6,4,0
0,1.9,5,3,0
0,125.9,9,4,0
1,74.2,10,5,0
1,19.5,10,4,0
1,166.4,8,5,0
0,138.4,6,5,0
0,222.9,7,3,0
0,158.8,10,4,0
0,114.7,5,5,0
1,197.3,2,5,1
1,177.6,2,1,1
1,11.4,9,4,0
1,148.4,4,4,1
1,50.2,8,3,0
0,38.0,10,4,0
1,64.2,8,5,0
1,205.5,10,4,0
1,139.8,2,0,1
0,129.0,7,5,0
1,222.5,2,4,1
1,21.3,4,4,1
1,246.4,6,0,1
1,197.7,6,5,1
1,30.7,10,1,1
1,175.5,3,4,1
0,81.7,8,3,0
0,8.1,8,3,0
0,223.1,10,4,0
0,119.7,6,5,1
0,132.3,5,5,1
1,14.2,8,3,0
1,51.9,10,4,1
0,76.1,5,5,0
1,142.7,3,0,1
0,221.1,6,5,0
1,121.4,9,5,0
1,3.1,8,3,1
1,151.2,9,3,0
1,77.9,7,5,1
0,121.3,9,3,0
0,45.4,9,4,0
0,140.3,7,4,0
1,27.9,4,1,1
0,231.5,0,3,1
1,103.1,6,5,1
1,129.6,10,4,1
0,168.7,9,3,0
0,170.7,7,5,0
0,145.8,9,4,1
0,241.9,7,1,1
1,10.3,6,3,1
1,57.7,6,3,1
0,33.5,9,5,0
0,60.3,10,5,0
1,249.7,3,0,1
1,113.5,8,0,1
1,138.7,5,4,1
0,186.7,10,5,0
0,105.6,7,5,0
0,104.0,10,4,0
0,128.7,7,3,0
1,131.7,4,2,1
0,106.5,9,4,0
0,187.6,10,3,0
1,55.5,7,0,1
0,67.5,6,3,0
1,66.4,6,2,1
0,94.3,5,1,1
0,149.1,9,3,0
0,25.5,7,4,0
0,221.0,9,4,0
1,127.6,4,2,1
1,187.2,7,0,1
1,245.8,1,0,1
1,244.5,2,4,1
1,97.9,8,5,1
0,198.8,9,5,0
0,228.5,8,5,0
0,213.9,8,3,0
1,20.3,8,4,0
0,75.7,9,3,0
0,112.0,0,2,1
0,235.2,8,5,0
1,133.8,9,5,0
0,178.1,10,0,1
1,87.7,5,2,1
1,120.3,0,5,1
0,90.4,7,5,1
1,151.7,6,4,1
1,95.7,8,4,0
0,62.1,9,3,0
0,78.8,7,5,0
0,150.3,4,1,1
0,17.1,5,5,0
1,239.0,10,5,1
1,38.2,6,4,1
1,127.3,8,2,1
1,150.5,7,0,1
0,173.1,10,5,0
1,249.8,3,2,1
0,40.2,10,4,0
0,137.0,9,5,0
1,33.4,6,4,0
1,48.0,8,4,1
0,43.0,10,5,0
1,14.6,10,3,0
0,133.0,9,3,0
0,5.6,10,4,0
1,198.5,9,5,1
0,34.3,7,4,0
1,227.2,4,2,1
1,133.4,9,2,1
1,48.5,6,0,1
0,5.5,7,3,0
1,217.9,3,1,1
0,102.1,4,1,1
1,191.3,10,1,1
1,13.5,10,3,0
1,63.5,4,0,1
0,77.6,3,0,1
0,62.9,8,4,0
0,53.1,10,5,0
1,154.5,10,4,1
0,44.7,5,1,1
1,139.6,7,3,1
0,226.1,6,3,0
0,52.7,10,5,0
0,58.9,9,3,0
1,221.0,10,3,0
0,175.5,5,4,0
0,1.2,6,4,0
0,125.4,7,5,0
1,224.5,9,5,0
1,110.7,7,2,1
0,221.3,2,1,1
0,102.1,7,5,0
1,96.7,7,3,0
1,91.1,10,1,1
0,2.4,0,3,1
0,26.7,10,1,1
1,205.0,0,5,1
0,89.9,8,5,0
1,220.7,4,0,1
0,93.3,7,5,0
0,223.8,6,1,1
0,223.7,9,3,0
1,60.8,8,5,0
0,29.0,5,1,1
1,197.8,10,3,1
1,212.1,8,4,0
1,175.6,3,3,1
1,72.4,4,5,1
0,199.4,7,2,1
1,59.6,1,2,1
0,87.5,8,5,0
0,242.9,8,4,0
0,235.4,10,5,0
0,60.1,8,3,0
0,58.0,7,4,0
0,163.2,5,5,0
0,46.1,10,5,0
0,47.4,10,5,0
1,148.9,8,1,1
0,186.0,6,4,0
0,183.8,8,4,0
1,45.9,5,0,1
0,145.4,10,5,0
0,147.8,10,3,0
1,211.7,3,4,1
0,147.6,8,3,0
0,58.7,7,5,0
1,50.5,3,0,1
1,67.6,8,4,0
1,181.4,4,0,1
0,123.3,7,3,1
1,219.4,0,4,1
0,59.5,7,3,0
1,69.7,2,0,1
1,70.6,0,0,1
0,46.4,8,5,0
0,38.4,8,3,0
1,87.1,7,4,1
0,6.4,5,5,0
1,248.8,3,2,1
0,147.9,8,5,1
1,58.4,9,3,1
0,149.5,8,5,0
0,96.8,8,4,1
1,233.9,2,4,1
1,138.6,8,5,0
0,188.2,10,2,1
1,120.8,2,4,1
1,143.4,10,4,0
1,214.7,5,5,1
0,192.6,4,1,1
1,236.0,5,4,0
0,195.1,8,5,0
0,29.3,9,3,0
0,147.9,10,4,0
1,129.0,4,4,1
1,157.9,1,0,1
0,55.3,6,5,0
0,56.3,7,0,1
1,59.7,8,4,0
1,187.7,5,0,1
0,87.7,3,5,1
1,144.5,7,2,1
1,240.6,8,5,0
1,163.1,7,1,1
0,21.5,9,5,0
0,72.3,10,4,0
1,11.7,1,3,1
1,11.9,7,5,0
0,150.8,10,5,0
0,179.6,6,3,0
0,75.5,1,5,1
0,152.3,6,3,0
1,153.2,9,4,0
1,126.7,7,5,1
0,245.3,10,5,0
1,216.2,6,5,1
0,132.0,2,3,1
0,109.3,10,5,0
0,139.0,7,4,1
1,48.9,5,5,0
0,70.8,6,4,0
0,114.6,10,4,0
0,112.5,10,3,0
0,141.4,8,5,0
0,233.7,10,3,0
0,206.9,10,1,1
0,172.0,9,3,0
1,93.9,10,5,0
1,180.0,0,5,1
1,120.3,1,4,1
1,38.8,4,1,1
0,104.0,8,0,1
1,236.6,1,3,1
0,47.5,7,5,0
1,100.5,10,3,1
0,192.8,7,4,0
0,125.4,9,3,0
1,59.3,9,3,1
0,59.1,10,4,0
0,185.0,9,5,0
1,216.9,6,1,1
1,147.7,7,1,1
0,115.9,6,4,0
0,53.6,7,4,0
1,92.5,8,2,1
1,238.7,4,1,1
1,224.5,1,4,1
0,179.5,7,4,0
1,168.5,5,5,1
1,23.3,9,5,0
0,167.6,9,4,0
0,24.4,9,5,0
0,81.4,10,3,0
0,26.1,6,4,0
0,184.7,6,0,1
1,58.8,1,5,1
0,117.0,7,4,0
1,11.3,5,4,0
1,115.2,8,5,0
1,218.3,6,3,0
0,150.8,10,5,0
0,62.3,8,0,1
1,219.0,10,5,0
0,210.9,10,3,0
1,187.3,8,3,0
0,116.6,7,5,0
0,232.7,5,4,0
1,195.7,2,4,1
1,13.5,8,5,0
1,79.5,2,3,1
1,234.5,5,1,1
0,2.9,3,3,1
1,109.3,10,0,1
1,200.9,1,4,1
0,97.6,9,5,0
0,133.7,9,5,1
0,131.3,10,5,0
1,130.3,5,5,1
0,0.1,7,3,1
0,14.9,3,2,1
1,225.3,7,0,1
0,238.2,6,3,0
1,155.8,8,0,1
1,77.5,8,3,0
1,52.7,10,4,1
0,151.3,8,4,0
1,181.2,10,0,1
1,239.8,9,4,0
1,119.6,10,5,1
0,126.4,10,3,0
0,175.4,2,4,1
0,61.1,7,5,0
0,37.6,8,5,0
1,217.2,7,1,1
0,76.5,8,4,0
0,247.9,9,4,1
1,46.0,3,4,1
0,85.9,5,4,1
0,104.7,1,0,1
0,213.0,5,5,1
1,134.6,10,5,0
1,212.5,5,5,1
1,109.2,7,0,1
0,5.7,10,2,1
1,190.0,9,0,1
0,139.4,2,4,1
1,122.6,1,4,1
1,215.1,6,3,0
1,97.4,3,2,1
1,69.0,2,0,1
1,244.3,7,0,1
1,232.3,6,3,0
1,183.4,10,4,0
0,201.6,8,4,0
0,160.4,10,3,0
0,46.1,8,4,0
1,135.0,6,0,1
0,1.6,9,3,0
0,191.8,8,5,0
0,218.5,9,4,0
0,156.2,10,4,0
0,243.6,8,4,0
0,97.8,9,3,0
1,128.7,4,1,1
1,59.7,10,1,1
0,129.7,8,5,0
0,142.0,10,5,0
1,168.6,8,4,1
0,238.3,8,4,0
0,206.9,3,2,1
0,94.0,7,4,0
1,145.5,10,4,0
1,232.0,2,0,1
0,39.4,10,5,0
1,71.6,10,3,1
1,213.4,2,3,1
0,125.3,6,4,0
0,78.6,8,4,0
1,164.0,7,1,1
0,175.4,8,5,0
1,73.6,10,4,1
0,52.1,9,1,1
1,199.4,7,1,1
1,221.6,9,4,1
0,57.6,9,4,0
0,204.1,8,5,0
1,102.8,10,2,1
1,247.8,3,5,1
1,9.0,6,5,1
0,16.2,9,5,0
0,142.8,9,5,0
1,2.3,6,5,1
0,237.7,5,5,0
1,114.2,6,5,0
0,57.8,8,5,0
1,244.9,5,0,1
1,126.1,8,4,0
1,226.9,8,0,1
0,211.7,10,4,0
0,247.1,7,5,0
0,196.4,10,5,0
0,59.7,5,4,0
1,163.3,6,1,1
1,37.9,1,2,1
1,108.1,10,3,1
1,192.8,0,4,1
0,201.5,9,4,0
1,61.5,9,4,0
0,125.8,9,4,0
1,197.2,10,0,1
1,244.8,8,5,1
1,167.9,10,3,0
0,166.7,6,5,0
0,141.8,10,5,0
1,48.5,1,2,1
1,177.7,0,3,1
1,101.6,7,4,0
1,141.9,8,3,0
0,223.8,7,5,0
0,11.3,8,4,1
0,8.0,6,4,0
0,67.3,6,4,0
0,240.4,1,3,1
0,55.4,10,4,0
0,211.1,7,4,0
0,123.5,9,5,1
0,176.2,1,1,1
1,16.2,1,5,1
1,27.0,7,4,0
0,167.4,1,0,1
1,30.0,1,1,1
1,161.1,7,5,0
1,154.2,1,0,1
0,110.4,5,3,1
0,38.2,7,5,0
0,233.8,10,5,0
1,180.3,7,4,0
0,82.1,9,3,0
0,82.0,6,5,0
0,172.5,8,5,0
0,110.0,7,4,0
0,101.4,9,4,0
1,141.3,7,4,0
1,131.7,7,2,1
0,185.9,9,5,0
1,167.8,0,3,1
1,156.5,7,2,1
1,8.7,1,2,1
0,134.5,6,3,0
1,25.2,7,1,1
0,90.4,10,5,0
1,69.4,5,3,0
0,85.3,8,5,0
1,27.5,7,3,0
0,68.5,8,4,0
1,11.5,8,2,1
1,195.0,6,2,1
0,249.1,5,2,1
0,46.6,10,5,0
1,153.1,10,4,0
0,73.1,8,5,0
0,153.0,6,3,0
1,176.6,7,0,1
1,111.8,9,5,1
0,86.8,8,3,0
0,18.3,4,2,1
0,206.5,8,4,0
1,222.5,9,5,0
1,44.1,9,5,0
0,211.6,8,5,0
0,168.5,8,3,0
1,32.0,8,5,1
1,158.9,10,5,0
0,68.6,9,3,0
1,35.1,7,4,1
0,106.8,10,4,0
0,21.9,3,5,1
0,147.1,8,5,0
1,198.1,1,5,1
1,138.4,7,3,0
0,243.7,8,4,0
0,29.9,7,5,0
1,65.2,6,4,0
1,38.6,8,1,1
0,148.3,10,3,0
0,111.7,10,2,1
0,87.1,9,5,0
1,177.4,6,5,0
1,103.5,8,5,1
1,94.6,7,4,0
0,222.2,7,3,0
1,7.5,8,4,0
1,60.1,1,0,1
0,232.9,0,2,1
0,243.7,8,3,0
1,99.7,8,5,0
0,237.3,10,4,0
0,224.5,10,4,0
0,57.5,9,4,0
0,173.8,8,5,0
1,174.0,0,1,1
0,180.1,10,5,0
1,116.3,8,2,1
1,60.4,7,5,0
1,90.5,6,0,1
0,214.8,5,5,0
0,172.8,6,4,0
1,192.0,5,3,1
0,2.3,8,1,1
0,78.5,7,4,0
1,140.3,2,1,1
0,229.8,9,5,0
0,245.4,5,5,1
1,170.3,3,5,1
1,190.5,5,0,1
1,178.0,3,0,1
1,189.7,0,4,1
0,242.1,2,3,1
0,91.1,8,5,0
1,233.8,10,5,1
0,171.0,7,4,0
0,209.0,6,4,0
1,233.9,10,2,1
1,196.6,10,5,0
1,187.0,5,4,1
0,111.4,10,3,1
0,151.8,8,5,0
1,120.7,0,4,1
0,222.3,7,3,0
1,34.2,1,1,1
1,198.6,0,4,1
0,179.6,6,5,0
1,184.8,6,3,1
1,46.5,2,0,1
1,82.5,7,0,1
1,49.0,8,3,0
0,10.3,10,4,0
0,83.1,0,0,1
0,115.4,7,1,1
1,56.6,4,0,1
1,107.8,5,5,0
0,88.6,2,3,1
0,124.9,9,3,0
0,138.5,8,4,1
0,211.8,9,5,0
0,73.7,7,4,0
0,57.6,2,3,1
0,231.2,10,3,0
0,82.3,10,5,0
0,117.1,9,3,1
1,148.6,2,3,1
0,179.3,10,0,1
0,237.3,1,4,1
1,200.5,7,5,0
1,121.6,10,5,0
0,173.5,8,5,0
0,243.4,10,5,0
1,49.8,4,1,1
0,82.6,7,5,0
1,12.8,3,3,1
1,1.2,0,2,1
0,162.3,1,2,1
1,70.1,9,3,0
0,103.0,9,1,1
1,104.9,1,0,1
1,170.8,6,5,0
0,91.6,8,4,0
0,127.7,9,5,0
1,40.8,9,3,0
1,53.1,5,5,0
0,162.2,10,5,0
0,171.3,6,4,0
0,96.5,9,5,0
0,58.6,10,3,0
1,231.1,5,5,0
0,124.1,10,5,0
0,243.0,1,4,1
0,157.3,10,3,0
0,5.5,10,3,0
1,103.2,1,3,1
0,215.4,8,5,0
0,223.0,5,5,0
0,65.9,9,3,0
1,174.9,2,5,1
0,176.0,10,4,0
0,158.2,10,3,0
0,109.4,6,3,0
1,13.1,1,3,1
0,231.1,2,2,1
0,210.3,6,5,0
1,226.7,7,5,0
0,136.8,8,3,0
1,44.5,4,5,1
0,235.1,3,1,1
0,197.6,9,3,0
0,121.2,7,0,1
0,13.9,9,4,0
0,163.5,10,4,0
1,184.7,3,3,1
0,41.3,5,5,0
1,246.9,7,5,1
1,224.8,7,3,1
1,155.2,6,4,1
0,220.6,6,5,0
0,75.3,1,2,1
0,127.5,7,5,0
0,134.8,5,1,1
1,224.2,7,3,1
1,30.5,3,0,1
1,8.8,0,5,1
1,24.7,4,1,1
1,164.1,7,0,1
0,231.9,7,5,0
1,144.2,7,5,1
1,185.2,6,5,1
1,199.4,9,2,1
0,169.6,10,4,0
0,204.5,9,5,0
1,140.1,0,5,1
0,119.5,6,4,0
0,75.1,8,5,0
1,13.0,10,5,0
1,156.8,5,4,1
0,78.3,9,4,0
0,169.4,3,3,1
0,178.0,9,3,0
1,184.7,5,5,0
0,155.3,10,5,0
1,133.1,8,1,1
0,184.9,4,5,1
1,111.9,10,4,0
0,161.8,7,5,0
1,236.0,10,3,0
1,14.8,2,4,1
1,144.8,2,3,1
0,149.0,9,5,0
1,222.6,6,3,0
0,188.6,10,3,0
0,145.1,8,3,0
1,181.4,6,3,1
0,185.8,10,5,0
0,152.9,10,2,1
1,90.7,6,4,0
0,6.4,9,5,0
0,101.9,9,5,0
1,183.9,6,2,1
1,91.8,10,5,1
0,139.3,2,2,1
0,98.5,10,3,0
1,22.3,5,3,1
0,16.8,7,5,0
0,133.0,7,5,0
0,234.4,8,2,1
1,48.5,5,3,1
1,124.4,5,3,0
1,202.2,5,3,0
1,123.3,4,3,1
0,95.5,7,5,0
0,241.0,8,4,0
1,215.0,9,1,1
1,14.0,10,3,0
1,88.3,8,3,0
0,115.9,10,3,0
1,167.8,6,5,1
0,88.2,7,3,0
1,30.8,2,4,1
0,173.0,2,4,1
1,163.5,9,1,1
0,113.9,5,1,1
0,80.3,6,4,0
1,61.2,2,3,1
0,44.3,8,5,0
0,48.9,10,3,0
1,140.7,8,5,0
0,143.7,6,3,0
1,36.3,10,3,0
0,62.7,3,2,1
1,179.6,8,5,0
0,15.7,10,1,1
0,81.3,9,1,1
1,193.5,5,2,1
0,192.3,6,1,1
1,193.3,10,4,1
0,186.0,6,4,0
1,188.6,9,3,0
0,163.4,1,2,1
1,53.2,8,4,1
0,245.7,6,4,0
0,211.3,8,5,0
0,236.4,9,5,0
0,123.1,10,4,0
1,54.1,9,5,0
1,209.7,6,0,1
1,214.1,6,5,0
1,238.2,4,1,1
0,4.8,9,4,0
1,100.5,5,5,0
0,97.8,7,5,0
0,127.2,10,4,1
1,65.7,10,3,0
0,129.5,10,3,0
1,249.3,6,0,1
1,210.4,1,1,1
0,101.4,9,5,0
1,240.3,9,5,0
0,204.6,2,1,1
0,58.5,7,5,0
0,221.4,9,4,0
0,69.5,0,5,1
1,212.6,5,5,1
1,49.7,2,1,1
0,162.3,6,4,0
1,196.3,10,5,0
0,246.4,10,1,1
1,140.9,5,4,0
1,242.5,10,4,0
0,125.2,8,3,0
0,247.0,6,5,0
0,183.0,10,3,0
1,26.2,10,2,1
0,34.0,6,5,0
0,237.1,10,5,0
1,109.9,4,2,1
0,224.0,6,5,0
1,167.0,8,5,0
0,45.2,7,3,0
0,230.6,9,3,1
1,194.0,10,1,1
1,70.7,8,1,1
1,238.5,0,1,1
1,236.1,4,0,1
1,131.1,8,5,0
1,42.9,1,5,1
1,171.3,10,0,1
1,119.2,5,5,0
1,82.4,0,5,1
1,193.4,7,4,1
1,207.0,1,4,1
0,219.4,9,5,0
1,107.4,10,2,1
0,27.8,9,3,0
0,169.1,6,5,0
1,109.7,9,5,1
1,158.7,9,4,1
0,238.7,9,4,0
0,195.7,7,0,1
0,158.7,5,5,0
0,203.0,7,5,0
0,241.8,3,0,1
1,49.2,6,0,1
1,12.6,1,5,1
0,127.5,10,4,0
1,68.1,5,4,1
0,97.5,7,4,0
0,37.9,0,4,1
0,96.6,10,4,0
1,109.1,7,0,1
0,2.6,8,5,0
1,53.8,7,2,1
1,226.3,10,0,1
1,97.8,10,0,1
0,70.6,10,5,0
0,66.0,9,3,0
0,5.6,10,4,0
0,60.0,10,4,1
1,65.4,7,5,1
0,93.7,8,4,0
0,147.0,9,5,0
1,156.5,1,4,1
1,207.8,4,0,1
1,63.0,10,5,0
0,232.4,10,5,0
1,77.2,1,0,1
1,171.9,2,3,1
1,53.5,10,5,0
0,184.3,7,5,0
1,225.7,10,5,0
0,184.2,8,4,0
0,233.0,0,3,1
1,140.7,6,3,0
1,74.0,5,5,1
1,215.5,2,3,1
1,192.0,7,5,0
0,185.1,2,2,1
0,204.1,1,3,1
0,203.7,3,2,1
1,248.4,10,5,0
0,24.9,9,5,0
1,202.5,10,0,1
0,133.7,0,1,1
1,233.5,5,2,1
1,135.7,10,3,1
0,75.0,8,4,0
1,53.7,6,4,1
1,87.0,6,5,1
1,35.2,9,3,0
0,231.2,9,5,0
0,85.2,8,5,0
0,49.2,6,3,0
0,167.8,10,0,1
0,18.9,8,4,0
0,236.1,6,5,0
0,238.9,10,5,0
0,223.6,6,4,0
1,35.8,6,5,1
0,159.6,1,4,1
0,92.4,10,4,0
1,62.0,0,2,1
1,30.5,6,5,1
0,46.1,10,3,0
1,33.3,8,3,1
1,119.4,1,1,1
0,234.0,8,4,0
0,144.1,2,0,1
1,181.0,3,5,1
0,175.2,8,4,0
0,226.8,10,4,0
0,128.8,5,4,0
1,13.5,9,5,0
0,17.9,10,4,0
1,200.1,9,3,0
0,211.9,2,4,1
1,200.8,7,0,1
0,16.7,7,5,0
0,45.7,6,2,1
1,51.0,2,4,1
0,116.8,9,4,0
1,83.0,7,1,1
0,60.6,7,4,0
0,1.5,9,5,0
1,103.8,9,4,0
1,80.5,8,0,1
0,97.5,8,3,0
0,221.3,9,3,0
0,226.4,5,0,1
1,238.9,4,1,1
1,140.7,10,1,1
0,168.9,9,4,0
1,76.2,8,2,1
0,157.7,10,4,0
0,217.9,8,5,0
1,100.7,5,4,1
1,220.9,8,4,0
1,4.0,3,5,1
0,235.3,9,3,0
1,202.0,7,5,1
1,160.5,0,2,1
1,212.2,9,5,0
0,198.6,6,5,0
1,215.6,10,1,1
1,10.6,10,5,0
1,48.2,7,4,1
0,116.0,9,5,0
0,36.0,7,4,0
1,49.6,0,0,1
0,39.3,10,4,0
0,98.6,8,5,0
1,8.0,10,3,1
1,10.8,9,4,0
0,126.8,8,3,1
1,38.4,2,5,1
0,154.8,8,4,0
1,99.7,4,3,1
0,170.0,7,4,0
0,245.6,5,5,0
0,244.0,9,5,0
0,180.6,10,5,0
0,150.6,10,5,0
0,208.3,10,5,0
0,121.0,9,5,0
1,33.9,6,5,0
1,228.0,1,0,1
1,167.1,7,3,1
1,95.9,8,5,1
1,89.5,10,0,1
1,24.1,0,2,1
0,69.5,8,5,0
1,160.1,1,5,1
0,104.9,8,2,1
0,187.1,10,3,0
0,24.9,5,5,0
0,98.5,7,4,0
1,95.7,9,4,0
1,194.9,4,5,1
0,41.8,3,5,1
0,45.9,1,0,1
0,144.5,10,3,0
1,212.3,3,2,1
0,21.5,10,4,0
0,94.5,5,2,1
0,42.2,8,4,0
1,1.5,5,5,0
0,74.0,8,5,0
0,222.9,7,4,0
0,134.1,7,5,0
1,218.3,9,4,0
0,42.7,8,3,0
0,90.5,10,5,1
0,114.2,4,1,1
0,3.0,6,5,0
0,90.6,1,1,1
1,13.1,10,1,1
1,176.3,2,0,1
1,7.1,10,3,1
1,51.2,7,5,0
0,204.7,7,5,0
0,41.2,7,5,0
1,100.5,6,5,1
1,118.3,9,4,0
1,33.6,3,5,1
1,243.9,7,1,1
0,186.4,1,1,1
0,182.0,10,5,0
0,190.3,9,3,0
0,43.6,0,1,1
0,103.8,8,3,0
1,209.4,7,4,1
0,93.1,8,3,0
0,178.4,9,4,0
0,229.3,10,5,0
1,145.3,6,3,1
0,11.8,3,1,1
1,147.2,2,3,1
1,235.8,5,2,1
1,60.3,3,3,1
0,29.9,6,5,0
0,224.6,10,4,0
0,115.1,5,3,1
0,169.2,7,4,0
0,222.8,8,1,1
0,221.9,10,3,0
0,34.8,7,4,0
0,163.3,8,3,1
0,56.9,9,4,0
1,233.6,7,5,0
1,59.8,8,4,0
1,31.2,10,3,0
0,203.8,9,5,0
1,231.1,7,5,0
0,145.0,2,2,1
0,192.5,8,4,0
